Code,Description,Source URL
Y16,"Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent Incl.: benzene and homologues carbon tetrachloride [tetrachloromethane] chlorofluorocarbons petroleum (derivatives)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17,"Poisoning by and exposure to carbon monoxide and other gases and vapours, undetermined intent Excl.: carbon monoxide from smoke, fire and flames, undetermined intent (Y26) metal fumes and vapours (Y19)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.0,"Poisoning by and exposure to carbon monoxide from combustion engine exhaust, undetermined intent Incl.: Exhaust (gas) from: any type of combustion engine gas engine motor pump motor vehicle, not in transit",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.1,"Poisoning by and exposure to carbon monoxide from utility gas, undetermined intent Incl.: Carbon monoxide from: gas NOS used for lighting, heating, cooking water gas",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.2,"Poisoning by and exposure to carbon monoxide from other domestic fuels, undetermined intent Incl.: Carbon monoxide from: charcoal coal coke kerosine or paraffin wood in domestic stove, portable grill, barbecue or fireplace (free-standing)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.3,"Poisoning by and exposure to carbon monoxide from other sources, undetermined intent Incl.: Carbon monoxide from: blast furnace gas fuels in industrial use kiln vapour",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.4,"Poisoning by and exposure to carbon monoxide from unspecified sources, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.8,"Poisoning by and exposure to other specified gases and vapours, undetermined intent Incl.: Helium (nonmedicinal) NEC Lacrimogenic gas [tear gas] Nitrogen oxides Sulfur dioxide Excl.: helium, medicinal (Y14)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y17.9,"Poisoning by and exposure to unspecified gases and vapours, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y18,"Poisoning by and exposure to pesticides, undetermined intent Incl.: fumigants fungicides herbicides insecticides rodenticides wood preservatives Excl.: plant foods and fertilizers (Y19)",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y19,"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent Incl.: corrosive aromatics, acids and caustic alkalis glues and adhesives metals including fumes and vapours paints and dyes plant foods and fertilizers poisonous foodstuffs and poisonous plants soaps and detergents",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y20,"Hanging, strangulation and suffocation, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y21,"Drowning and submersion, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y22,"Handgun discharge, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y23,"Rifle, shotgun and larger firearm discharge, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y24,"Other and unspecified firearm discharge, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y25,"Contact with explosive material, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y26,"Exposure to smoke, fire and flames, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y27,"Contact with steam, hot vapours and hot objects, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y28,"Contact with sharp object, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y29,"Contact with blunt object, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y30,"Falling, jumping or pushed from a high place, undetermined intent Incl.: victim falling from one level to another, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y31,"Falling, lying or running before or into moving object, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y32,"Crashing of motor vehicle, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y33,"Other specified events, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y34,"Unspecified event, undetermined intent",https://icd.who.int/browse10/2019/en#/Y10-Y34
Y35-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35,"Legal intervention Incl.: injuries inflicted by the police or other law-enforcing agents, including military on duty, in the course of arresting or attempting to arrest lawbreakers, suppressing disturbances, maintaining order, and other legal action",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.0,Legal intervention involving firearm discharge Incl.: Legal intervention with: machine gun revolver rifle pellet or rubber bullet,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.1,Legal intervention involving explosives Incl.: Legal intervention with: dynamite explosive shell grenade mortar bomb,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.2,Legal intervention involving gas Incl.: Asphyxiation by gas Injury by tear gas Poisoning by gas due to legal intervention,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.3,"Legal intervention involving blunt objects Incl.: Hit, struck by: baton blunt object stave during legal intervention",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.4,Legal intervention involving sharp objects Incl.: Cut Injured by bayonet Stabbed during legal intervention,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.5,"Legal execution Incl.: Any execution performed at the behest of the judiciary or ruling authority [whether permanent or temporary], such as: asphyxiation by gas beheading, decapitation (by guillotine) capital punishment electrocution hanging poisoning shooting",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.6,Legal intervention involving other specified means Incl.: Manhandling,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y35.7,"Legal intervention, means unspecified",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36,Operations of war Note: Injuries due to operations of war occurring after cessation of hostilities are classified to Y36.8. Incl.: injuries to military personnel and civilians caused by war and civil insurrection,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.0,"War operations involving explosion of marine weapons Incl.: Depth-charge Marine mine Mine NOS, at sea or in harbour Sea-based artillery shell Torpedo Underwater blast",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.1,War operations involving destruction of aircraft Incl.: Aircraft: burned exploded shot down Crushed by falling aircraft,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.2,War operations involving other explosions and fragments Incl.: Accidental explosion of: munitions being used in war own weapons Antipersonnel bomb (fragments) Explosion (of): artillery shell breech-block cannon block mortar bomb Fragments from: artillery shell bomb grenade guided missile land-mine rocket shell shrapnel Mine NOS during war operations,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.3,"War operations involving fires, conflagrations and hot substances Incl.: Asphyxia Burns Other injury originating from fire caused directly by a fire-producing device or indirectly by any conventional weapon Petrol bomb",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.4,War operations involving firearm discharge and other forms of conventional warfare Incl.: Battle wounds Bayonet injury Bullet: carbine machine gun pistol rifle rubber (rifle) Drowned in war operations NOS Pellets (shotgun),https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.5,War operations involving nuclear weapons Incl.: Blast effects Exposure to ionizing radiation from nuclear weapon Fireball effects Heat Other direct and secondary effects of nuclear weapons,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.6,War operations involving biological weapons,https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.7,"War operations involving chemical weapons and other forms of unconventional warfare Incl.: Gases, fumes and chemicals Lasers",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.8,"War operations occurring after cessation of hostilities Incl.: Injuries by explosion of bombs or mines placed in the course of operations of war, if the explosion occurred after cessation of hostilities Injuries due to operations of war and classifiable to Y36.0-Y36.7 or Y36.9 but occurring after cessation of hostilities",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y36.9,"War operations, unspecified",https://icd.who.int/browse10/2019/en#/Y35-Y36
Y40-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40,"Systemic antibiotics Excl.: antibiotics, topically used (Y56.-) antineoplastic antibiotics (Y43.3)",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.0,Penicillins,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.1,Cefalosporins and other beta-lactam antibiotics,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.2,Chloramphenicol group,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.3,Macrolides,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.4,Tetracyclines,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.5,Aminoglycosides Incl.: Streptomycin,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.6,Rifamycins,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.7,"Antifungal antibiotics, systemically used",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.8,Other systemic antibiotics,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y40.9,"Systemic antibiotic, unspecified",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41,"Other systemic anti-infectives and antiparasitics Excl.: anti-infectives, topically used (Y56.-)",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.0,Sulfonamides,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.1,Antimycobacterial drugs Excl.: rifamycins (Y40.6) streptomycin (Y40.5),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.2,Antimalarials and drugs acting on other blood protozoa Excl.: hydroxyquinoline derivatives (Y41.8),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.3,Other antiprotozoal drugs,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.4,Anthelminthics,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.5,Antiviral drugs Excl.: amantadine (Y46.7) cytarabine (Y43.1),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.8,Other specified systemic anti-infectives and antiparasitics Incl.: Hydroxyquinoline derivatives Excl.: antimalarial drugs (Y41.2),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y41.9,"Systemic anti-infective and antiparasitic, unspecified",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42,"Hormones and their synthetic substitutes and antagonists, not elsewhere classified Excl.: mineralocorticoids and their antagonists (Y54.0-Y54.1) oxytocic hormones (Y55.0) parathyroid hormones and derivatives (Y54.7)",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.0,"Glucocorticoids and synthetic analogues Excl.: glucocorticoids, topically used (Y56.-)",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.1,Thyroid hormones and substitutes,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.2,Antithyroid drugs,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.3,Insulin and oral hypoglycaemic [antidiabetic] drugs,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.4,Oral contraceptives Incl.: Multiple- and single-ingredient preparations,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.5,Other estrogens and progestogens Incl.: Mixtures and substitutes,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.6,"Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified Incl.: Tamoxifen",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.7,Androgens and anabolic congeners,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.8,Other and unspecified hormones and their synthetic substitutes Incl.: Anterior pituitary [adenohypophyseal] hormones,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y42.9,Other and unspecified hormone antagonists,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43,Primarily systemic agents Excl.: vitamins NEC (Y57.7),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.0,Antiallergic and antiemetic drugs Excl.: phenothiazine-based neuroleptics (Y49.3),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.1,Antineoplastic antimetabolites Incl.: Cytarabine,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.2,Antineoplastic natural products,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.3,Other antineoplastic drugs Incl.: Antineoplastic antibiotics Excl.: tamoxifen (Y42.6),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.4,Immunosuppressive agents,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.5,Acidifying and alkalizing agents,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.6,"Enzymes, not elsewhere classified",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.8,"Other primarily systemic agents, not elsewhere classified Incl.: Heavy-metal antagonists",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y43.9,"Primarily systemic agent, unspecified",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44,Agents primarily affecting blood constituents,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.0,Iron preparations and other anti-hypochromic-anaemia preparations,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.1,"Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.2,Anticoagulants,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.3,"Anticoagulant antagonists, vitamin K and other coagulants",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.4,Antithrombotic drugs [platelet-aggregation inhibitors] Excl.: acetylsalicylic acid (Y45.1) dipyridamole (Y52.3),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.5,Thrombolytic drugs,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.6,Natural blood and blood products Excl.: immunoglobulin (Y59.3),https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.7,Plasma substitutes,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y44.9,Other and unspecified agents affecting blood constituents,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45,"Analgesics, antipyretics and anti-inflammatory drugs",https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45.0,Opioids and related analgesics,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45.1,Salicylates,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45.2,Propionic acid derivatives Incl.: Propanoic acid derivatives,https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45.3,Other nonsteroidal anti-inflammatory drugs [NSAID],https://icd.who.int/browse10/2019/en#/Y40-Y84
Y45.4,Antirheumatics Excl.: chloroquine (Y41.2) glucocorticoids (Y42.0) salicylates (Y45.1),https://icd.who.int/browse10/2019/en#/Y40-Y84
